"StockCode","Description","price_med","price_mean","quantity_med","quantity_mean","price_range_normalized","quant_range_normalized","normalized_slope","norm_slope_rob","seasonal","weeks_till_first_order","num_customers","num_orders","Australia","Austria","Bahrain","Belgium","Brazil","Canada","Channel_Islands","Cyprus","Czech_Republic","Denmark","EIRE","European_Community","Finland","France","Germany","Greece","Hong_Kong","Iceland","Israel","Italy","Japan","Lebanon","Lithuania","Malta","Netherlands","Norway","Poland","Portugal","RSA","Saudi_Arabia","Singapore","Spain","Sweden","Switzerland","United_Arab_Emirates","United_Kingdom","USA"
"90149","SILVER FLOWR PINK SHELL NECKLACE",7.48,7.11333333333333,4,17.6666666666667,1.74717345891055,1.78624175441059,-0.997382772539318,-0.997379022100084,0,58.2419642857143,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23228","FILIGREE HEART BIRD WHITE ",1.25,1.58333333333333,216,497.333333333333,1.85271684914051,1.81231064487173,-0.455626388487543,-0.455041983803563,1.22113470230368,53.2190476190476,59,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"23227","FILIGREE HEART BUTTERFLY WHITE ",1.25,1.58333333333333,216,547.333333333333,1.85271684914051,1.83459470541082,-0.479611386982855,-0.479035313452355,1.23963897783347,53.0641865079365,62,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"23226","FILIGREE HEART DAISY WHITE",1.25,1.58333333333333,96,415.666666666667,1.85271684914051,1.77093125747784,-0.413657207291667,-0.4130595006975,1.23306801058525,52.9611111111111,57,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"23221","REINDEER HEART DECORATION SILVER",0.83,1.06,144,512.333333333333,1.83213224219712,1.74271741727489,-0.410867304983658,-0.41041335485362,1.81435036933981,53.6313492063492,86,145,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"23214","JINGLE BELL HEART ANTIQUE GOLD",2.08,2.66666666666667,28,264.666666666667,1.83449964546529,1.75061683392665,-0.380928737119576,-0.380453205966676,1.39073246225401,52.9304563492064,80,103,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"23215","JINGLE BELL HEART ANTIQUE SILVER",2.08,2.66666666666667,1688,1189,1.83449964546529,1.79659750596199,-0.983373593145005,-0.983280197960849,0.612998046265907,52.9304563492064,163,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"23210","WHITE ROCKING HORSE HAND PAINTED",1.855,1.8125,346.5,725,1.88220038307983,2.15695391913367,-0.691055953523568,-0.673496590612842,1.31639852865354,53.2396825396825,115,190,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"23213","STAR WREATH DECORATION WITH BELL",1.25,1.58333333333333,336,561,1.85271684914051,1.89766872684483,-0.555110820831473,-0.554564752754186,0.820722645483673,53.371626984127,96,152,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"23212","HEART WREATH DECORATION WITH BELL",1.855,1.8125,389,575,1.88220038307983,2.18233813325119,-0.805957865097562,-0.794578435238655,0.674752555589137,53.371626984127,105,186,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"23219","LAUREL STAR ANTIQUE SILVER ",1.855,1.8125,40.5,107.5,1.88220038307983,2.14824649751051,-0.560745093931949,-0.545557987662754,1.54554454033755,53.8315476190476,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23224","CHERUB HEART DECORATION GOLD",0.83,1.06,192,246,1.83213224219712,1.94797074550909,-0.650042296338571,-0.649663928847734,1.28073719778266,53.7652777777778,45,71,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23211","RED ROCKING HORSE HAND PAINTED",1.855,1.8125,358.5,582.5,1.88220038307983,2.19460374888977,-0.757810850986226,-0.745229786375366,0.769749824805327,53.8117063492063,82,159,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
"23216","LAUREL HEART ANTIQUE GOLD",1.155,1.4525,108,131.25,2.09346719957278,2.05253238807345,-0.48005312293767,-0.494626096731353,0.475759411894234,53.371626984127,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23217","LAUREL HEART ANTIQUE SILVER",1.855,1.8125,299,327.25,1.88220038307983,2.04487678025386,-0.945723508409344,-0.941736068643298,0.783789618568024,53.2106150793651,65,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23225","CHERUB HEART DECORATION SILVER ",0.83,1.06,528,452,1.83213224219712,1.94582503261451,-0.920563420817506,-0.920368937170106,1.08107284494738,53.3541666666667,47,88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"23275","SET OF 3 HANGING OWLS OLLIE BEAK",1.25,1.58333333333333,1164,1249.66666666667,1.85271684914051,1.99616637608766,-0.7498547674374,-0.749420419950175,0.920499113115696,53.3463293650794,172,325,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0
"23263","SET OF 3 WOODEN HEART DECORATIONS",1.855,1.8125,282.5,973.25,1.88220038307983,2.10071392013339,-0.518522759283968,-0.501090413339506,0.92698374755973,53.3411706349206,270,445,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
"23309","SET OF 60 I LOVE LONDON CAKE CASES ",0.9,0.93,1926,2076.25,2.05104375284292,1.89796639298791,-0.977534706770704,-0.973329773355552,0.451551266963091,53.0780753968254,179,404,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
"23270","SET OF 2 CERAMIC PAINTED HEARTS ",1.45,1.87333333333333,324,394.333333333333,1.83126218308951,1.9796294843613,-0.713494763481827,-0.713150064748473,0.22046604837141,53.371626984127,97,125,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"23307","SET OF 60 PANTRY DESIGN CAKE CASES ",0.55,0.74,3432,4020.33333333333,1.85919286071312,1.98429335399572,-0.700194855528548,-0.699688016868397,0.849072311078043,53.0492063492064,367,628,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
"23306","SET OF 36 DOILIES PANTRY DESIGN",1.45,1.87333333333333,432,936,1.83126218308951,1.85761030423663,-0.529235417248944,-0.528817999338632,0.739530566027983,53.0683531746032,183,277,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"23308","SET OF 60 VINTAGE LEAF CAKE CASES ",0.55,0.74,1488,2050.33333333333,1.85919286071312,1.95287424018522,-0.631561446759336,-0.631011038304733,0.51998240545143,53.2170634920635,210,382,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
"23273","HEART T-LIGHT HOLDER WILLIE WINKIE",1.65,2.13,36,323,1.82258635902575,1.73305402136856,-0.412672919779629,-0.412277161352694,1.07154476988705,53.660119047619,89,112,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"23274","STAR T-LIGHT HOLDER WILLIE WINKIE",1.65,2.13,120,394.333333333333,1.82258635902575,1.7935531865264,-0.470286135040827,-0.469902700750089,0.544293751744729,53.6467261904762,86,119,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"23240","SET OF 4 KNICK KNACK TINS DOILEY ",4.15,5.39666666666667,1488,1392.33333333333,1.80612461866099,1.99583335489049,-0.858382921124568,-0.85821138997279,0.692787218415505,53.0492063492064,323,534,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"23238","SET OF 4 KNICK KNACK TINS LONDON ",6.22,6.535,336.5,465.5,2.02269406553935,2.10237675739428,-0.871675634791129,-0.862655972320733,0.572693394132579,53.0697420634921,151,274,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
"23243","SET OF TEA COFFEE SUGAR TINS PANTRY",5.06,5.05555555555556,240,533.888888888889,3.71816589910605,2.44813278870666,-0.0667557549953944,-0.0713036672642493,1.15144921378325,53.0492063492064,276,470,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"23245","SET OF 3 REGENCY CAKE TINS",5.37,6.42,1569.5,1588.25,2.22126175629303,1.8857705467245,-0.689109925987137,-0.791930302299607,1.02849108644921,53.0492063492064,472,872,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
"23239","SET OF 4 KNICK KNACK TINS POPPIES",3.95,4.46,111,211.75,2.38952005399474,2.17980483677851,-0.180762266152582,-0.108526035715183,1.1130870432978,53.0775793650794,125,177,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"23236","DOILEY STORAGE TIN",2.89,3.72333333333333,768,828.333333333333,1.83239098768725,1.9957742121001,-0.764906711984958,-0.764584836627342,0.721892463873282,53.0731150793651,203,326,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
"23235","STORAGE TIN VINTAGE LEAF",2.69,3.105,157.5,184.75,2.36292803455666,2.18848845390001,-0.315064208516265,-0.32800564898484,1.02101929357433,53.2190476190476,89,105,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"23241","TREASURE TIN GYMKHANA DESIGN",2.08,2.68666666666667,480,727.666666666667,1.81638232433142,1.9159940076599,-0.616737264201373,-0.616426001047741,1.4515834783417,53.0731150793651,184,362,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
"23242","TREASURE TIN BUFFALO BILL ",2.08,2.68666666666667,384,491.666666666667,1.81638232433142,1.96842482356116,-0.701517371269099,-0.701235573587705,1.71313791499078,53.0731150793651,133,213,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"23247","BISCUIT TIN 50'S CHRISTMAS",2.89,4.2,85,441.2,2.19773775385799,2.37927467415,-0.470533921326106,-0.156657164081479,0.839232523517885,53.3580357142857,232,309,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
"23244","ROUND STORAGE TIN VINTAGE LEAF",1.95,2.57666666666667,384,312,1.83220111338107,1.94683288235743,-0.919672115920348,-0.919476403873538,0.378631627277968,53.2190476190476,88,112,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"23237","SET OF 4 KNICK KNACK TINS LEAVES ",4.15,5.39666666666667,301,349.333333333333,1.80612461866099,1.98715188492325,-0.754005045702098,-0.753785413455587,1.04668916969766,53.2190476190476,131,176,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"22950","36 DOILIES VINTAGE CHRISTMAS",1.45,1.87333333333333,2328,1732.66666666667,1.83126218308951,1.87757672312133,-0.96056312763963,-0.960426331556505,1.8732530873202,53.3887896825397,156,184,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"23310","BUBBLEGUM RING ASSORTED",0.42,0.536666666666667,1800,4004.66666666667,1.83737725322187,1.8683634980914,-0.535255427836525,-0.534803862364025,1.10966869116094,53.215873015873,147,244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"23321","SMALL WHITE HEART OF WICKER",1.65,2.03714285714286,141,676.714285714286,2.53266355129011,2.74667533249178,-0.140663467511646,0.0448481208462672,0.907183999780573,53.0931547619048,379,629,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"23220","REINDEER HEART DECORATION GOLD",0.83,1.06,144,331.333333333333,1.83213224219712,1.81362133568317,-0.480386952405806,-0.479950249435649,1.05864366698372,53.660119047619,56,103,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"23264","SET OF 3 WOODEN SLEIGH DECORATIONS",1.855,1.8125,116.5,491.5,1.88220038307983,2.07936506107068,-0.450572334583149,-0.435089722686276,1.00590980091704,53.6397817460317,178,299,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
"23265","SET OF 3 WOODEN TREE DECORATIONS",1.855,1.8125,98,446,1.88220038307983,2.07297133049905,-0.45781751244836,-0.441414586931658,0.973309198682832,53.6397817460317,181,293,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
"23266","SET OF 3 WOODEN STOCKING DECORATION",1.855,1.8125,106,516,1.88220038307983,2.07105175778707,-0.475156337497959,-0.457538239696972,1.10759044333922,53.371626984127,202,319,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
"23269","SET OF 2 CERAMIC CHRISTMAS TREES",1.45,1.87333333333333,96,262,1.83126218308951,1.8204640691083,-0.488498297510968,-0.488069028312353,0.184074149900409,53.2387896825397,64,94,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"23268","SET OF 2 CERAMIC CHRISTMAS REINDEER",1.45,1.87333333333333,672,482.333333333333,1.83126218308951,1.81099872730962,-0.981002135783379,-0.980906696564486,0.32049802689808,57.6343253968254,68,88,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"23252","VINTAGE RED ENAMEL TRIM JUG ",3.75,4.83333333333333,96,202.333333333333,1.82386128017689,1.87069395175773,-0.552093339163375,-0.551724212388737,0.636797920551228,53.2477182539683,105,138,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"23322","LARGE WHITE HEART OF WICKER",3.12,3.73,160.5,514.166666666667,2.31128608539005,2.58929209953045,-0.346846501943303,-0.12580990885463,1.00454340338419,53.0931547619048,351,562,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"23286","BLUE VINTAGE SPOT BEAKER",0.965,1.07,1319.5,1262,2.2641766890507,2.43896610976398,-0.610238467625866,-0.623120706870837,0.938422296531942,53.077876984127,126,222,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"23338","EGG FRYING PAN RED ",2.08,2.68666666666667,96,143.333333333333,1.81638232433142,1.92649906240065,-0.631514808822446,-0.631208213714523,1.20578604676696,53.3859126984127,62,108,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23285","PINK VINTAGE SPOT BEAKER",0.965,1.07,1131,1201.75,2.2641766890507,2.43774143198446,-0.492787824119946,-0.507214665349729,1.06883545070815,53.2049603174603,109,191,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"23288","GREEN VINTAGE SPOT BEAKER",0.965,1.07,1039,1156.25,2.2641766890507,2.42367218001733,-0.433210045740219,-0.448036308569845,0.633380381884991,53.2387896825397,108,185,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"23343","JUMBO BAG VINTAGE CHRISTMAS ",2.27,2.86,445,1013.33333333333,2.36856458149616,2.59149305718988,-0.40903967243077,-0.139304481467689,1.54510460668387,53.2387896825397,286,475,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"22596","CHRISTMAS STAR WISH LIST CHALKBOARD",1.25,1.618,156,700.4,2.42420546805158,2.33343821894295,-0.368272742464982,-0.18705737469103,1.04865136346005,53.647619047619,197,262,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"23271","CHRISTMAS TABLE CANDLE SILVER SPIKE",0.83,1.05,256,578,1.85349906580398,1.82350090679943,-0.466613843647317,-0.466027599719841,1.01887903155441,53.8100198412698,70,104,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"23335","EGG FRYING PAN IVORY ",2.08,2.68666666666667,96,125.666666666667,1.81638232433142,1.95998438771538,-0.685346244834504,-0.685058292423112,0.909763652226567,53.3859126984127,62,95,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23292","SPACE BOY CHILDRENS CUP",1.25,1.58666666666667,768,727.333333333333,1.84818390498223,1.99655205307929,-0.827404389295843,-0.827055863048328,0.959053225807117,53.0723214285714,114,222,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
"23291","DOLLY GIRL CHILDRENS CUP",1.25,1.58666666666667,480,545,1.84818390498223,1.98663618385108,-0.717409013893278,-0.716976679977448,0.56797322037127,53.0723214285714,105,195,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
"23289","DOLLY GIRL CHILDRENS BOWL",1.25,1.58666666666667,432,540.666666666667,1.84818390498223,1.96975816373237,-0.675483880386444,-0.675026274556105,1.3042905485038,53.0723214285714,112,191,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
"23290","SPACEBOY CHILDRENS BOWL",1.25,1.58666666666667,1008,812.333333333333,1.84818390498223,1.93886124761202,-0.918250304095542,-0.918004551000645,1.11720856671877,53.0723214285714,126,214,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
"23287","RED VINTAGE SPOT BEAKER",0.85,1.06666666666667,480,630.333333333333,1.84894690328381,1.95697650708194,-0.649516413554339,-0.649040015800928,1.07232895164263,53.2387896825397,115,198,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"23188","VINTAGE  2 METER FOLDING RULER",2.47,2.585,206.5,868,2.03611238460345,2.04956886882211,-0.490866522900381,-0.474198440782025,0.679533296253176,53.0723214285714,207,332,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"23251","VINTAGE RED ENAMEL TRIM MUG ",1.25,1.58333333333333,480,571,1.85271684914051,1.98058732596658,-0.696369511505595,-0.695898346405558,1.05623849617812,53.0492063492064,81,120,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"23249","VINTAGE RED ENAMEL TRIM PLATE",1.65,2.13,144,284.666666666667,1.82258635902575,1.86536452184412,-0.54715703641908,-0.546793364005621,0.692023631476706,53.2387896825397,58,81,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"23250","VINTAGE RED TRIM ENAMEL BOWL ",1.25,1.58333333333333,96,393,1.85271684914051,1.76079723910885,-0.403807055182857,-0.403206452424662,1.03994492137182,53.2387896825397,65,110,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
"23229","VINTAGE DONKEY TAIL GAME ",3.57,4.305,390,467.25,2.24542197866059,2.26336140067285,-0.460458582753423,-0.464544563633708,1.24527238495215,53.0633928571429,187,256,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1
"23234","BISCUIT TIN VINTAGE CHRISTMAS",2.89,3.72333333333333,438,567,1.83239098768725,1.95784777621359,-0.667049665561523,-0.666677384680005,0.851633122884496,53.3580357142857,201,276,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"23012","GLASS APOTHECARY BOTTLE PERFUME",3.95,5.23,492,357.666666666667,1.81831576725166,1.80183328190521,-0.98579725965479,-0.985728838309358,1.49478894764792,53.0763888888889,151,245,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"23014","GLASS APOTHECARY BOTTLE ELIXIR",3.95,5.23,382,285.666666666667,1.81831576725166,1.8154614809003,-0.999994171641594,-0.999992780646582,0.802576374651536,53.0673611111111,122,208,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
"23035","DRAWER KNOB CERAMIC IVORY",1.45,1.99666666666667,492,736.333333333333,1.81411588625308,1.93230859325145,-0.642102346540155,-0.641809835250583,1.1004191848034,53.2477182539683,111,191,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"23020","GLASS  SONGBIRD STORAGE JAR",12.5,16.2033333333333,80,60,1.81388869299614,1.87171345517367,-0.968350788913201,-0.968255897939051,1.06970262158702,53.2190476190476,68,76,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
"23032","DRAWER KNOB CRACKLE GLAZE IVORY",1.65,2.13,528,780.666666666667,1.82258635902575,1.93467328683825,-0.637839268861461,-0.637504645954888,1.08178794174816,53.0492063492064,118,199,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"23028","DRAWER KNOB CRACKLE GLAZE BLUE",2.47,2.63,218.5,343.75,2.06799316843186,2.22442281113656,-0.762797195793964,-0.749265957392118,1.20127786280204,53.2049603174603,89,137,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
"23031","DRAWER KNOB CRACKLE GLAZE PINK",1.65,2.13,192,432,1.82258635902575,1.84787501688307,-0.527311844323743,-0.526942679282269,0.635960636820106,53.2049603174603,94,155,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
"23029","DRAWER KNOB CRACKLE GLAZE GREEN",1.65,2.13,192,450.666666666667,1.82258635902575,1.83229902524151,-0.510315218640109,-0.509941571681878,0.842828928750458,53.2049603174603,98,156,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
"23033","DRAWER KNOB CERAMIC RED",1.45,1.99666666666667,204,240,1.81411588625308,1.98073600512277,-0.73063138669748,-0.730370868011291,0.81731523431559,57.7840277777778,43,74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"23034","DRAWER KNOB CERAMIC BLACK",1.45,1.99666666666667,204,330.333333333333,1.81411588625308,1.91152285855843,-0.612796043672786,-0.612494519097832,1.15007093282847,53.3480158730159,58,88,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"23013","GLASS APOTHECARY BOTTLE TONIC",3.95,5.23,420,308.333333333333,1.81831576725166,1.7979760219519,-0.986530515565736,-0.986463871545219,1.09597111871763,53.0763888888889,136,223,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"23344","JUMBO BAG 50'S CHRISTMAS ",2.08,2.94,876,2061.2,2.14115091028876,2.34478417424779,-0.462142924199558,-0.327876142691156,1.3800856955737,53.2387896825397,392,716,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
"23016","GLASS TWIST BON BON JAR",7.515,9.3675,13.5,18.5,2.12078332707459,2.13480428782988,-0.432766801190962,-0.433110439746735,0.614097917942791,53.7858134920635,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
